VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
2,2025-08-10 16:12:33,2025-08-10 16:43:32,3,12.75,1,N,138,87,1,51.3,5.0,0.5,13.6,6.94,1.0,83.34,2.5,1.75,0.75
1,2025-08-10 16:13:17,2025-08-10 16:52:52,1,13.7,99,N,49,15,1,47.5,0.0,0.5,0.0,0.0,0.0,48.0,0.0,0.0,0.0
2,2025-08-10 16:15:28,2025-08-10 16:26:04,1,1.73,1,N,234,79,1,12.1,0.0,0.5,4.21,0.0,1.0,21.06,2.5,0.0,0.75
2,2025-08-10 16:16:26,2025-08-10 17:23:40,1,11.45,1,N,138,230,1,66.7,5.0,0.5,15.29,0.0,1.0,93.49,2.5,1.75,0.75
2,2025-08-10 16:22:11,2025-08-10 16:37:21,2,2.57,1,N,48,239,1,16.3,0.0,0.5,4.21,0.0,1.0,25.26,2.5,0.0,0.75
2,2025-08-10 16:23:21,2025-08-10 16:29:33,2,1.19,1,N,237,236,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,0.0
2,2025-08-10 16:26:30,2025-08-10 16:34:50,1,1.75,1,N,229,236,1,10.7,0.0,0.5,3.09,0.0,1.0,18.54,2.5,0.0,0.75
2,2025-08-10 16:31:33,2025-08-10 16:48:52,3,2.63,1,N,43,48,2,17.0,0.0,0.5,0.0,0.0,1.0,21.75,2.5,0.0,0.75
2,2025-08-10 16:53:30,2025-08-10 17:07:26,3,2.59,1,N,141,238,1,15.6,0.0,0.5,3.25,0.0,1.0,23.6,2.5,0.0,0.75
2,2025-08-10 17:03:12,2025-08-10 17:14:28,1,2.3,1,N,50,239,1,13.5,0.0,0.5,0.0,0.0,1.0,18.25,2.5,0.0,0.75
2,2025-08-10 17:15:06,2025-08-10 17:19:46,1,0.81,1,N,236,236,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,0.0
2,2025-08-10 17:19:04,2025-08-10 17:30:56,1,4.44,1,N,132,139,2,19.8,0.0,0.5,0.0,0.0,1.0,23.05,0.0,1.75,0.0
2,2025-08-10 17:25:20,2025-08-10 17:31:37,1,1.41,1,N,141,262,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0,0.0
2,2025-08-10 17:25:24,2025-08-10 18:20:09,1,15.47,1,N,132,89,1,67.4,0.0,0.5,10.0,0.0,1.0,80.65,0.0,1.75,0.0
2,2025-08-10 17:34:30,2025-08-10 17:46:59,1,1.55,1,N,113,170,3,12.8,0.0,0.5,0.0,0.0,1.0,17.55,2.5,0.0,0.75
2,2025-08-10 17:45:23,2025-08-10 18:18:17,1,7.38,1,N,50,54,1,37.3,0.0,0.5,5.0,6.94,1.0,53.99,2.5,0.0,0.75
1,2025-08-10 17:47:46,2025-08-10 17:52:50,1,1.1,1,N,48,43,1,7.2,3.25,0.5,1.0,0.0,1.0,12.95,2.5,0.0,0.75
2,2025-08-10 18:00:03,2025-08-10 18:08:19,1,0.68,1,N,161,163,1,8.6,0.0,0.5,2.67,0.0,1.0,16.02,2.5,0.0,0.75
2,2025-08-10 18:20:46,2025-08-10 18:26:12,1,1.06,1,N,143,48,1,7.9,0.0,0.5,2.53,0.0,1.0,15.18,2.5,0.0,0.75
2,2025-08-10 18:34:19,2025-08-10 18:40:36,1,0.63,1,N,229,141,1,7.2,0.0,0.5,2.0,0.0,1.0,13.95,2.5,0.0,0.75
2,2025-08-10 18:35:54,2025-08-10 19:03:19,1,9.68,1,N,138,246,1,40.8,5.0,0.5,10.0,6.94,1.0,69.24,2.5,1.75,0.75
1,2025-08-10 18:36:59,2025-08-10 19:19:24,1,16.1,1,N,132,208,2,62.5,1.75,0.5,0.0,6.94,1.0,72.69,0.0,1.75,0.0
2,2025-08-10 18:46:29,2025-08-10 18:55:05,4,1.4,1,N,50,239,2,10.7,0.0,0.5,0.0,0.0,1.0,15.45,2.5,0.0,0.75
1,2025-08-10 18:47:59,2025-08-10 19:08:20,2,2.9,1,N,142,140,1,13.5,2.5,0.5,3.0,0.0,1.0,20.5,2.5,0.0,0.0
2,2025-08-10 18:55:33,2025-08-10 19:08:25,1,1.9,1,N,68,142,1,13.5,0.0,0.5,1.82,0.0,1.0,20.07,2.5,0.0,0.75
1,2025-08-10 19:01:26,2025-08-10 21:00:26,1,12.4,99,N,234,32,1,42.5,0.0,0.5,0.0,0.0,0.0,43.0,0.0,0.0,0.0
2,2025-08-10 19:06:22,2025-08-10 19:23:01,1,5.99,1,N,142,244,2,25.4,0.0,0.5,0.0,0.0,1.0,29.4,2.5,0.0,0.0
2,2025-08-10 19:14:06,2025-08-10 19:27:31,2,1.75,1,N,239,151,2,13.5,0.0,0.5,0.0,0.0,1.0,17.5,2.5,0.0,0.0
2,2025-08-10 19:21:46,2025-08-10 20:04:49,1,16.91,2,N,164,132,1,70.0,0.0,0.5,5.0,6.94,1.0,86.69,2.5,0.0,0.75
1,2025-08-10 19:22:49,2025-08-10 19:34:06,2,1.9,1,N,233,234,2,12.8,3.25,0.5,0.0,0.0,1.0,17.55,2.5,0.0,0.75
2,2025-08-10 19:35:59,2025-08-10 19:43:33,1,1.04,1,N,211,79,1,8.6,0.0,0.5,2.67,0.0,1.0,16.02,2.5,0.0,0.75
2,2025-08-10 19:37:22,2025-08-10 20:08:32,1,4.36,1,N,231,230,1,30.3,0.0,0.5,7.01,0.0,1.0,42.06,2.5,0.0,0.75
2,2025-08-10 19:41:19,2025-08-10 20:39:30,1,20.66,2,N,132,243,1,70.0,0.0,0.5,15.0,6.94,1.0,95.19,0.0,1.75,0.0
2,2025-08-10 19:42:04,2025-08-10 19:51:54,1,1.31,1,N,125,79,1,10.7,0.0,0.5,0.0,0.0,1.0,15.45,2.5,0.0,0.75
2,2025-08-10 19:47:41,2025-08-10 19:50:30,1,0.45,1,N,141,162,1,5.1,0.0,0.5,1.97,0.0,1.0,11.82,2.5,0.0,0.75
2,2025-08-10 19:48:35,2025-08-10 19:59:27,1,1.63,1,N,107,161,1,11.4,0.0,0.5,4.04,0.0,1.0,20.19,2.5,0.0,0.75
2,2025-08-10 19:50:42,2025-08-10 20:19:02,1,4.64,1,N,125,236,1,28.2,0.0,0.5,2.0,0.0,1.0,34.95,2.5,0.0,0.75
2,2025-08-10 19:51:06,2025-08-10 20:01:24,2,1.87,1,N,113,246,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
2,2025-08-10 19:52:10,2025-08-10 19:57:02,1,0.78,1,N,142,239,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,0.0
2,2025-08-10 19:56:15,2025-08-10 20:04:20,1,1.27,1,N,186,107,2,9.3,0.0,0.5,0.0,0.0,1.0,14.05,2.5,0.0,0.75
2,2025-08-10 19:57:59,2025-08-10 19:59:27,1,0.26,1,N,151,24,1,4.4,0.0,0.5,1.18,0.0,1.0,7.08,0.0,0.0,0.0
2,2025-08-10 20:02:16,2025-08-10 20:42:46,3,16.58,1,N,132,182,2,64.6,1.0,0.5,0.0,6.94,1.0,75.79,0.0,1.75,0.0
1,2025-08-10 20:08:12,2025-08-10 20:21:16,1,3.1,1,N,234,142,1,15.6,4.25,0.5,4.25,0.0,1.0,25.6,2.5,0.0,0.75
2,2025-08-10 20:16:58,2025-08-10 21:07:10,1,16.67,2,N,132,100,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75
2,2025-08-10 20:24:44,2025-08-10 20:39:26,1,3.64,1,N,141,202,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75
2,2025-08-10 20:38:33,2025-08-10 20:49:24,1,1.86,1,N,263,142,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,0.0
2,2025-08-10 20:46:43,2025-08-10 21:11:14,1,3.49,1,N,186,262,1,24.0,1.0,0.5,5.95,0.0,1.0,35.7,2.5,0.0,0.75
2,2025-08-10 21:05:31,2025-08-10 21:17:25,1,1.72,1,N,79,90,1,12.1,1.0,0.5,3.57,0.0,1.0,21.42,2.5,0.0,0.75
2,2025-08-10 21:15:37,2025-08-10 21:39:15,1,10.57,1,N,138,161,1,41.5,6.0,0.5,11.84,6.94,1.0,72.78,2.5,1.75,0.75
2,2025-08-10 21:21:18,2025-08-10 21:26:02,1,0.73,1,N,107,164,1,6.5,1.0,0.5,1.22,0.0,1.0,13.47,2.5,0.0,0.75
2,2025-08-10 21:28:29,2025-08-10 21:31:46,3,0.85,1,N,43,163,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75
2,2025-08-10 21:38:56,2025-08-10 21:53:08,2,3.15,1,N,234,143,1,17.0,1.0,0.5,4.55,0.0,1.0,27.3,2.5,0.0,0.75
2,2025-08-10 21:40:26,2025-08-10 21:47:56,1,0.66,1,N,161,229,1,8.6,1.0,0.5,3.59,0.0,1.0,17.94,2.5,0.0,0.75
1,2025-08-10 21:44:28,2025-08-10 21:49:46,1,0.8,1,N,68,234,1,6.5,4.25,0.5,3.05,0.0,1.0,15.3,2.5,0.0,0.75
2,2025-08-10 22:08:50,2025-08-10 22:24:41,2,3.73,1,N,66,181,2,19.1,1.0,0.5,0.0,0.0,1.0,21.6,0.0,0.0,0.0
2,2025-08-10 22:13:07,2025-08-10 22:54:52,1,17.25,2,N,132,113,1,70.0,0.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75
1,2025-08-10 22:22:15,2025-08-10 22:30:26,1,1.2,1,N,162,50,2,8.6,4.25,0.5,0.0,0.0,1.0,14.35,2.5,0.0,0.75
2,2025-08-10 22:38:50,2025-08-10 23:14:52,1,17.06,2,N,132,234,1,70.0,0.0,0.5,16.69,6.94,1.0,100.13,2.5,1.75,0.75
1,2025-08-10 22:47:46,2025-08-10 22:54:30,1,1.9,1,N,239,41,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
1,2025-08-10 22:49:07,2025-08-10 23:02:18,1,6.3,1,N,138,121,1,24.7,7.75,0.5,6.8,0.0,1.0,40.75,0.0,1.75,0.0
2,2025-08-10 23:11:48,2025-08-10 23:29:41,1,2.82,1,N,68,231,1,18.4,1.0,0.5,2.5,0.0,1.0,26.65,2.5,0.0,0.75
2,2025-08-10 23:17:45,2025-08-10 23:22:36,1,0.97,1,N,161,142,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75
2,2025-08-10 23:28:54,2025-08-10 23:57:06,1,15.31,1,N,132,145,1,60.4,1.0,0.5,3.0,0.0,1.0,67.65,0.0,1.75,0.0
2,2025-08-10 23:39:12,2025-08-10 23:49:53,1,2.52,1,N,170,236,1,12.8,1.0,0.5,1.86,0.0,1.0,20.41,2.5,0.0,0.75
2,2025-08-10 23:48:28,2025-08-11 00:01:41,1,2.27,1,N,162,79,1,14.9,1.0,0.5,4.13,0.0,1.0,24.78,2.5,0.0,0.75
2,2025-08-10 23:54:46,2025-08-11 00:08:01,1,7.65,1,N,132,93,2,29.6,1.0,0.5,0.0,0.0,1.0,33.85,0.0,1.75,0.0
2,2025-08-11 00:20:00,2025-08-11 00:57:17,1,19.12,1,N,132,66,1,72.3,1.0,0.5,14.96,0.0,1.0,91.51,0.0,1.75,0.0
2,2025-08-11 00:34:04,2025-08-11 00:45:43,1,2.38,1,N,186,141,1,13.5,1.0,0.5,2.0,0.0,1.0,21.25,2.5,0.0,0.75
2,2025-08-11 02:27:42,2025-08-11 02:33:30,1,2.81,1,N,132,218,2,12.8,1.0,0.5,0.0,0.0,1.0,17.05,0.0,1.75,0.0
2,2025-08-11 05:33:44,2025-08-11 05:43:12,1,1.83,1,N,162,68,1,11.4,1.0,0.5,3.43,0.0,1.0,20.58,2.5,0.0,0.75
1,2025-08-11 07:10:39,2025-08-11 08:03:36,1,11.7,99,N,91,170,1,40.5,0.0,0.5,0.0,0.0,0.0,41.0,0.0,0.0,0.0
2,2025-08-11 07:12:22,2025-08-11 07:21:10,5,2.25,1,N,75,161,1,12.1,0.0,0.5,4.21,0.0,1.0,21.06,2.5,0.0,0.75
1,2025-08-11 07:21:46,2025-08-11 07:26:56,1,1.2,1,N,50,239,1,7.9,3.25,0.5,3.15,0.0,1.0,15.8,2.5,0.0,0.75
2,2025-08-11 07:46:54,2025-08-11 08:07:28,1,3.64,1,N,107,142,1,21.2,0.0,0.5,5.19,0.0,1.0,31.14,2.5,0.0,0.75
1,2025-08-11 07:57:06,2025-08-11 08:11:34,1,2.1,1,N,162,237,1,15.6,0.0,0.5,3.4,0.0,1.0,20.5,0.0,0.0,0.0
2,2025-08-11 07:58:19,2025-08-11 08:08:25,1,2.03,1,N,236,161,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
1,2025-08-11 08:04:37,2025-08-11 08:23:48,1,3.7,1,N,140,68,1,19.1,3.25,0.5,3.0,0.0,1.0,26.85,2.5,0.0,0.75
2,2025-08-11 08:07:52,2025-08-11 09:19:25,1,27.01,2,N,132,50,1,70.0,0.0,0.5,10.0,6.94,1.0,92.69,2.5,1.75,0.0
2,2025-08-11 08:53:06,2025-08-11 09:00:51,1,0.9,1,N,164,246,1,8.6,0.0,0.5,2.67,0.0,1.0,16.02,2.5,0.0,0.75
2,2025-08-11 09:13:34,2025-08-11 09:19:42,1,1.53,1,N,236,237,1,9.3,0.0,0.5,2.81,0.0,1.0,16.86,2.5,0.0,0.75
2,2025-08-11 09:13:37,2025-08-11 10:07:15,1,17.91,2,N,132,68,1,70.0,0.0,0.5,20.42,6.94,1.0,103.86,2.5,1.75,0.75
2,2025-08-11 09:20:43,2025-08-11 09:43:33,1,1.73,1,N,186,79,1,19.8,0.0,0.5,0.0,0.0,1.0,24.55,2.5,0.0,0.75
2,2025-08-11 09:21:53,2025-08-11 09:35:18,1,2.45,1,N,262,161,1,14.9,0.0,0.5,3.93,0.0,1.0,23.58,2.5,0.0,0.75
2,2025-08-11 09:26:29,2025-08-11 09:44:21,2,2.77,1,N,236,170,1,18.4,0.0,0.5,3.0,0.0,1.0,26.15,2.5,0.0,0.75
2,2025-08-11 09:27:24,2025-08-11 09:42:30,1,1.91,1,N,170,68,1,14.9,0.0,0.5,3.93,0.0,1.0,23.58,2.5,0.0,0.75
2,2025-08-11 09:30:35,2025-08-11 09:45:11,1,1.39,1,N,161,140,1,13.5,0.0,0.5,1.0,0.0,1.0,19.25,2.5,0.0,0.75
2,2025-08-11 09:41:31,2025-08-11 09:56:14,2,1.77,1,N,164,43,1,14.2,0.0,0.5,4.74,0.0,1.0,23.69,2.5,0.0,0.75
2,2025-08-11 09:42:22,2025-08-11 09:49:05,1,0.61,1,N,140,140,1,7.2,0.0,0.5,2.5,0.0,1.0,13.7,2.5,0.0,0.0
1,2025-08-11 09:48:21,2025-08-11 10:20:28,1,3.0,99,N,61,97,1,22.5,0.0,0.5,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2,2025-08-11 09:56:41,2025-08-11 10:12:40,1,5.29,1,N,132,180,4,22.6,0.0,0.5,0.0,0.0,1.0,25.85,0.0,1.75,0.0
2,2025-08-11 10:03:28,2025-08-11 10:27:28,1,3.96,1,N,140,234,1,26.1,0.0,0.5,6.17,0.0,1.0,37.02,2.5,0.0,0.75
2,2025-08-11 10:26:36,2025-08-11 10:28:37,1,0.72,1,N,75,43,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0,0.0
2,2025-08-11 10:37:11,2025-08-11 11:12:34,2,3.84,1,N,166,141,2,29.6,0.0,0.5,0.0,0.0,1.0,33.6,2.5,0.0,0.0
1,2025-08-11 10:40:33,2025-08-11 11:26:15,1,4.6,99,N,260,161,1,23.5,0.0,0.5,0.0,0.0,0.0,24.0,0.0,0.0,0.0
2,2025-08-11 10:59:23,2025-08-11 11:15:37,1,2.31,1,N,162,236,1,15.6,0.0,0.5,4.07,0.0,1.0,24.42,2.5,0.0,0.75
1,2025-08-11 11:00:52,2025-08-11 12:00:26,1,3.0,99,N,159,75,1,23.5,0.0,0.5,0.0,0.0,0.0,24.0,0.0,0.0,0.0
1,2025-08-11 11:07:29,2025-08-11 11:28:26,1,3.0,99,N,133,228,1,21.5,0.0,0.5,0.0,0.0,0.0,22.0,0.0,0.0,0.0
1,2025-08-11 11:10:36,2025-08-11 11:19:50,2,4.8,1,Y,137,261,2,19.8,3.25,0.5,0.0,0.0,1.0,24.55,2.5,0.0,0.75
2,2025-08-11 11:12:25,2025-08-11 11:25:11,1,2.22,1,N,237,234,1,14.9,0.0,0.5,3.93,0.0,1.0,23.58,2.5,0.0,0.75
2,2025-08-11 11:13:22,2025-08-11 11:21:16,1,1.26,1,N,141,262,1,9.3,0.0,0.5,2.81,0.0,1.0,16.86,2.5,0.0,0.75
2,2025-08-11 11:14:24,2025-08-11 11:20:46,1,0.88,1,N,161,237,2,7.9,0.0,0.5,0.0,0.0,1.0,12.65,2.5,0.0,0.75
2,2025-08-11 11:28:08,2025-08-11 11:33:37,1,0.97,1,N,68,90,1,7.2,0.0,0.5,2.0,0.0,1.0,13.95,2.5,0.0,0.75
2,2025-08-11 11:29:25,2025-08-11 11:42:43,1,1.99,1,N,143,162,1,14.2,0.0,0.5,2.0,0.0,1.0,20.95,2.5,0.0,0.75
1,2025-08-11 11:34:14,2025-08-11 12:34:22,1,10.1,99,N,170,26,1,38.5,0.0,0.5,0.0,0.0,0.0,39.0,0.0,0.0,0.0
2,2025-08-11 11:36:51,2025-08-11 11:43:02,1,1.17,1,N,142,239,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,0.0
2,2025-08-11 11:44:46,2025-08-11 11:56:05,1,1.21,1,N,162,141,1,11.4,0.0,0.5,3.23,0.0,1.0,19.38,2.5,0.0,0.75
2,2025-08-11 11:48:27,2025-08-11 11:54:47,1,0.75,1,N,229,163,1,7.9,0.0,0.5,2.53,0.0,1.0,15.18,2.5,0.0,0.75
2,2025-08-11 11:52:27,2025-08-11 12:14:51,1,3.52,1,N,236,246,2,21.9,0.0,0.5,0.0,0.0,1.0,26.65,2.5,0.0,0.75
2,2025-08-11 12:04:10,2025-08-11 12:21:15,1,1.6,1,N,170,48,1,15.6,0.0,0.5,4.07,0.0,1.0,24.42,2.5,0.0,0.75
2,2025-08-11 12:11:36,2025-08-11 12:52:54,2,11.35,1,N,138,40,1,50.6,5.0,0.5,11.42,0.0,1.0,70.27,0.0,1.75,0.0
1,2025-08-11 12:15:10,2025-08-11 13:24:52,1,11.3,99,N,162,39,1,50.5,0.0,0.5,0.0,6.94,0.0,57.94,0.0,0.0,0.0
2,2025-08-11 12:23:33,2025-08-11 12:34:07,1,0.91,1,N,162,170,1,10.7,0.0,0.5,1.0,0.0,1.0,16.45,2.5,0.0,0.75
2,2025-08-11 12:24:48,2025-08-11 12:40:40,2,1.96,1,N,262,237,2,15.6,0.0,0.5,0.0,0.0,1.0,20.35,2.5,0.0,0.75
2,2025-08-11 12:27:36,2025-08-11 12:37:27,1,0.67,1,N,141,140,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,0.0
1,2025-08-11 12:31:38,2025-08-11 12:38:12,1,0.9,1,N,170,162,2,7.9,3.25,0.5,0.0,0.0,1.0,12.65,2.5,0.0,0.75
2,2025-08-11 12:33:58,2025-08-11 12:44:20,1,1.87,1,N,238,143,1,12.8,0.0,0.5,1.0,0.0,1.0,17.8,2.5,0.0,0.0
2,2025-08-11 12:35:32,2025-08-11 12:46:39,3,1.47,1,N,261,45,2,11.4,0.0,0.5,0.0,0.0,1.0,16.15,2.5,0.0,0.75
2,2025-08-11 12:38:13,2025-08-11 13:07:05,1,6.74,1,N,162,33,1,35.2,0.0,0.5,9.99,0.0,1.0,49.94,2.5,0.0,0.75
2,2025-08-11 12:41:52,2025-08-11 12:56:32,1,0.93,1,N,186,230,1,13.5,0.0,0.5,0.0,0.0,1.0,18.25,2.5,0.0,0.75
2,2025-08-11 12:46:08,2025-08-11 12:51:18,1,0.98,1,N,43,164,1,7.2,0.0,0.5,2.99,0.0,1.0,14.94,2.5,0.0,0.75
1,2025-08-11 12:52:21,2025-08-11 12:59:31,2,0.9,1,N,142,163,1,7.9,3.25,0.5,3.15,0.0,1.0,15.8,2.5,0.0,0.75
2,2025-08-11 12:56:02,2025-08-11 13:07:18,2,1.33,1,N,140,162,2,11.4,0.0,0.5,0.0,0.0,1.0,16.15,2.5,0.0,0.75
2,2025-08-11 13:03:47,2025-08-11 14:04:46,1,16.81,2,N,234,132,1,70.0,0.0,0.5,5.0,6.94,1.0,86.69,2.5,0.0,0.75
2,2025-08-11 13:03:56,2025-08-11 13:21:33,1,3.05,1,N,239,246,1,19.8,0.0,0.5,4.91,0.0,1.0,29.46,2.5,0.0,0.75
2,2025-08-11 13:13:52,2025-08-11 13:38:14,1,3.82,1,N,261,164,2,24.0,0.0,0.5,0.0,0.0,1.0,28.75,2.5,0.0,0.75
2,2025-08-11 13:17:50,2025-08-11 14:18:30,2,17.64,2,N,162,132,1,70.0,0.0,0.5,2.0,6.94,1.0,83.69,2.5,0.0,0.75
2,2025-08-11 13:21:37,2025-08-11 13:37:14,3,1.49,1,N,68,230,1,14.2,0.0,0.5,0.0,0.0,1.0,18.95,2.5,0.0,0.75
1,2025-08-11 13:22:33,2025-08-11 14:22:41,1,10.8,99,N,130,181,1,42.5,0.0,0.5,0.0,0.0,0.0,43.0,0.0,0.0,0.0
2,2025-08-11 13:25:33,2025-08-11 13:34:58,1,0.83,1,N,163,170,1,9.3,0.0,0.5,2.81,0.0,1.0,16.86,2.5,0.0,0.75
2,2025-08-11 13:39:31,2025-08-11 13:56:05,1,1.09,1,N,186,164,1,14.9,0.0,0.5,3.93,0.0,1.0,23.58,2.5,0.0,0.75
2,2025-08-11 13:39:57,2025-08-11 13:59:13,1,3.25,1,N,100,13,1,19.8,0.0,0.5,4.91,0.0,1.0,29.46,2.5,0.0,0.75
2,2025-08-11 13:42:15,2025-08-11 13:48:34,1,0.69,1,N,237,141,2,7.2,0.0,0.5,0.0,0.0,1.0,11.2,2.5,0.0,0.0
2,2025-08-11 13:56:45,2025-08-11 14:06:30,1,1.76,1,N,239,238,1,12.1,0.0,0.5,4.03,0.0,1.0,20.13,2.5,0.0,0.0
2,2025-08-11 14:11:00,2025-08-11 14:15:25,1,0.43,1,N,142,48,4,5.8,0.0,0.5,0.0,0.0,1.0,10.55,2.5,0.0,0.75
1,2025-08-11 14:20:02,2025-08-11 14:34:49,1,1.9,1,N,43,161,2,14.9,3.25,0.5,0.0,0.0,1.0,19.65,2.5,0.0,0.75
2,2025-08-11 14:37:18,2025-08-11 14:54:40,1,2.49,1,N,186,79,1,17.7,0.0,0.5,5.61,0.0,1.0,28.06,2.5,0.0,0.75
2,2025-08-11 14:39:15,2025-08-11 14:41:43,1,0.58,1,N,237,237,1,5.1,0.0,0.5,2.27,0.0,1.0,11.37,2.5,0.0,0.0
2,2025-08-11 14:42:40,2025-08-11 14:45:36,1,0.52,1,N,263,236,1,5.1,0.0,0.5,1.36,0.0,1.0,10.46,2.5,0.0,0.0
2,2025-08-11 14:47:52,2025-08-11 14:54:36,1,0.61,1,N,140,262,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
1,2025-08-11 14:55:12,2025-08-11 15:02:55,1,0.6,1,N,161,162,2,7.9,3.25,0.5,0.0,0.0,1.0,12.65,2.5,0.0,0.75
2,2025-08-11 14:56:22,2025-08-11 15:05:37,1,1.29,1,N,230,237,1,10.0,0.0,0.5,2.21,0.0,1.0,16.96,2.5,0.0,0.75
1,2025-08-11 14:58:39,2025-08-11 15:21:08,1,2.4,99,N,166,263,1,20.5,0.0,0.5,0.0,0.0,0.0,21.0,0.0,0.0,0.0
2,2025-08-11 15:11:34,2025-08-11 15:28:55,1,3.13,1,N,68,140,1,18.4,0.0,0.5,4.63,0.0,1.0,27.78,2.5,0.0,0.75
2,2025-08-11 15:13:23,2025-08-11 15:23:53,1,1.98,1,N,125,100,2,12.8,0.0,0.5,0.0,0.0,1.0,17.55,2.5,0.0,0.75
2,2025-08-11 15:15:36,2025-08-11 15:34:55,1,2.49,1,N,75,229,1,19.1,0.0,0.5,3.58,0.0,1.0,27.43,2.5,0.0,0.75
2,2025-08-11 15:17:35,2025-08-11 15:31:22,1,1.54,1,N,170,246,1,13.5,0.0,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75
1,2025-08-11 15:31:48,2025-08-11 15:46:08,4,1.8,1,N,68,143,2,12.8,0.0,0.5,0.0,0.0,1.0,14.3,0.0,0.0,0.0
1,2025-08-11 15:32:59,2025-08-11 15:37:20,1,0.5,1,N,229,162,1,5.8,3.25,0.5,3.15,0.0,1.0,13.7,2.5,0.0,0.75
2,2025-08-11 15:34:38,2025-08-11 15:49:52,1,5.16,1,N,151,90,1,22.6,0.0,0.5,6.84,0.0,1.0,34.19,2.5,0.0,0.75
2,2025-08-11 15:37:12,2025-08-11 16:02:15,4,3.01,1,N,236,164,1,23.3,0.0,0.5,7.01,0.0,1.0,35.06,2.5,0.0,0.75
2,2025-08-11 15:42:57,2025-08-11 16:02:00,2,3.25,1,N,148,162,1,19.8,0.0,0.5,0.0,0.0,1.0,24.55,2.5,0.0,0.75
2,2025-08-11 15:43:17,2025-08-11 15:58:23,1,1.58,1,N,261,144,1,14.2,0.0,0.5,4.74,0.0,1.0,23.69,2.5,0.0,0.75
1,2025-08-11 15:46:03,2025-08-11 15:54:38,1,1.8,1,N,50,234,1,10.0,3.25,0.5,4.4,0.0,1.0,19.15,2.5,0.0,0.75
1,2025-08-11 15:53:14,2025-08-11 16:02:14,1,1.7,1,Y,162,140,1,10.7,3.25,0.5,3.05,0.0,1.0,18.5,2.5,0.0,0.75
2,2025-08-11 15:55:04,2025-08-11 16:07:28,1,2.62,1,N,203,219,1,14.9,0.0,0.5,0.0,0.0,1.0,16.4,0.0,0.0,0.0
1,2025-08-11 16:02:02,2025-08-11 17:05:01,1,19.3,2,N,132,43,2,70.0,9.25,0.5,0.0,6.94,1.0,87.69,2.5,1.75,0.0
2,2025-08-11 16:04:45,2025-08-11 16:24:24,2,2.06,1,N,161,113,1,17.7,2.5,0.5,4.99,0.0,1.0,29.94,2.5,0.0,0.75
2,2025-08-11 16:06:51,2025-08-11 16:16:16,1,1.89,1,N,237,239,1,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
2,2025-08-11 16:07:21,2025-08-11 16:12:18,2,1.18,1,N,48,143,1,7.9,2.5,0.5,3.79,0.0,1.0,18.94,2.5,0.0,0.75
2,2025-08-11 16:17:47,2025-08-11 16:25:35,1,0.57,1,N,151,166,1,8.6,2.5,0.5,2.52,0.0,1.0,15.12,0.0,0.0,0.0
2,2025-08-11 16:20:09,2025-08-11 16:29:27,1,1.71,1,N,24,236,2,11.4,2.5,0.5,0.0,0.0,1.0,15.4,0.0,0.0,0.0
2,2025-08-11 16:21:28,2025-08-11 17:28:27,1,14.07,1,N,132,260,1,73.0,2.5,0.5,15.4,0.0,1.0,94.15,0.0,1.75,0.0
2,2025-08-11 16:23:21,2025-08-11 16:47:41,3,3.26,1,N,68,231,1,22.6,2.5,0.5,5.97,0.0,1.0,35.82,2.5,0.0,0.75
2,2025-08-11 16:46:37,2025-08-11 17:05:17,2,2.88,1,N,114,161,2,19.1,2.5,0.5,0.0,0.0,1.0,26.35,2.5,0.0,0.75
